LogId,ServerIP,PlayerID,Start_Session,End_Session,Info
4199,181732439,2602,2024-09-15,2024-09-15,Kicked - AFK
4200,176245996,3755,2022-12-02,2022-12-04,Idle timeout
4201,176258377,1837,2023-11-22,2023-11-23,Idle timeout
4202,175856776,3705,2024-12-31,2024-12-31,Trading session
4203,174460611,4398,2024-12-27,2024-12-28,Normal logout
4204,172262307,1620,2024-11-03,2024-11-05,Normal logout
4205,173704240,4455,2023-03-27,2023-03-29,Raid session
4206,180655397,375,2023-10-27,2023-10-27,Server restart
4207,172337738,3799,2024-07-02,2024-07-04,Server restart
4208,173973046,4714,2024-05-09,2024-05-09,Kicked - AFK
4209,183358684,543,2024-08-05,2024-08-05,Raid session
4210,180762969,812,2024-08-28,2024-08-28,PvP session
4211,182838203,1845,2024-12-03,2024-12-05,Trading session
4212,173801972,2231,2021-05-08,2021-05-08,Disconnected
4213,183544940,2904,2024-12-04,2024-12-05,Raid session
4214,184480168,3555,2024-09-02,2024-09-03,Disconnected
4215,174888212,4696,2024-06-28,2024-06-29,PvP session
4216,183595600,383,2024-09-06,2024-09-08,Kicked - AFK
4217,173182562,3823,2024-12-10,2024-12-12,Normal logout
4218,176985206,2381,2024-03-29,2024-03-29,Normal logout
4219,177502821,3341,2024-11-18,2024-11-18,Normal logout
4220,181430862,4154,2024-04-06,2024-04-07,Raid session
4221,171675515,3286,2023-10-30,2023-11-01,PvP session
4222,170543206,807,2024-06-02,2024-06-04,Crash recovery
4223,176482225,357,2024-12-02,2024-12-04,Idle timeout
4224,173319940,742,2024-08-12,2024-08-12,Normal logout
4225,183366132,992,2024-12-23,2024-12-24,Trading session
4226,183858400,3535,2024-12-13,2024-12-14,Trading session
4227,169575026,486,2023-02-18,2023-02-18,PvP session
4228,178226459,112,2024-06-25,2024-06-25,Trading session
4229,176324501,4965,2022-04-24,2022-04-25,Trading session
4230,178682299,2460,2024-12-27,2024-12-27,Normal logout
4231,171158994,1258,2024-12-17,2024-12-18,Normal logout
4232,180344115,1643,2024-12-24,2024-12-26,Completed quest session
4233,183661302,546,2024-11-14,2024-11-14,PvP session
4234,178364205,2414,2024-12-29,2024-12-30,Server restart
4235,169650580,356,2023-10-30,2023-10-30,Completed quest session
4236,169489749,31,2024-12-31,2024-12-31,Kicked - AFK
4237,179964303,248,2023-10-19,2023-10-20,Idle timeout
4238,168307601,2562,2024-10-23,2024-10-23,Normal logout
4239,181951212,1539,2024-12-16,2024-12-17,Trading session
4240,169875899,2486,2024-04-05,2024-04-06,Raid session
4241,182934204,3,2024-08-22,2024-08-23,Raid session
4242,176561767,846,2024-02-13,2024-02-14,Idle timeout
4243,179979606,3305,2023-12-20,2023-12-21,Crash recovery
4244,174328217,1755,2024-10-28,2024-10-29,Crash recovery
4245,179964303,3173,2024-01-07,2024-01-09,Raid session
4246,168411083,3207,2024-06-23,2024-06-24,PvP session
4247,182838203,3299,2024-11-30,2024-12-01,PvP session
4248,169083771,3506,2024-12-30,2025-01-01,Crash recovery
4249,173457825,2409,2024-06-22,2024-06-24,Trading session
4250,184480168,3016,2024-08-10,2024-08-12,Kicked - AFK
4251,171330169,3395,2023-07-30,2023-07-31,Disconnected
4252,177502821,1936,2024-11-10,2024-11-10,Raid session
4253,182934204,3,2024-11-11,2024-11-12,Trading session
4254,181947012,4119,2023-12-06,2023-12-07,Normal logout
4255,177695190,721,2024-11-14,2024-11-16,Trading session
4256,174328217,4823,2024-12-02,2024-12-02,Trading session
4257,184350018,4220,2024-09-13,2024-09-15,Server restart
4258,182471695,4760,2024-10-06,2024-10-07,PvP session
4259,177483641,944,2024-11-16,2024-11-17,Normal logout
4260,170433072,1974,2024-04-01,2024-04-02,Normal logout
4261,171085229,2058,2024-12-29,2024-12-29,Crash recovery
4262,183699124,3434,2024-09-23,2024-09-24,Kicked - AFK
4263,168404988,1068,2024-12-17,2024-12-18,Disconnected
4264,170526996,1132,2024-09-14,2024-09-16,Completed quest session
4265,168873335,4563,2024-06-05,2024-06-06,Crash recovery
4266,170635611,4055,2023-10-30,2023-10-31,Kicked - AFK
4267,175858458,3591,2024-08-14,2024-08-15,Trading session
4268,173973046,4854,2024-10-08,2024-10-09,Normal logout
4269,172981407,4241,2024-09-13,2024-09-15,Disconnected
4270,173361953,4896,2024-09-19,2024-09-19,Completed quest session
4271,171505819,439,2024-07-29,2024-07-29,Disconnected
4272,172262307,3476,2024-12-29,2024-12-31,Trading session
4273,181482211,2504,2023-12-05,2023-12-05,Normal logout
4274,173816955,3810,2024-01-28,2024-01-29,Completed quest session
4275,175858458,625,2024-12-26,2024-12-26,Crash recovery
4276,183574318,187,2024-12-01,2024-12-02,Trading session
4277,184223499,1604,2024-12-19,2024-12-19,PvP session
4278,181732439,2187,2024-12-06,2024-12-06,Server restart
4279,174117095,4252,2024-07-27,2024-07-28,Trading session
4280,169056549,448,2024-05-07,2024-05-08,Kicked - AFK
4281,178252282,4752,2024-11-22,2024-11-24,Normal logout
4282,176467761,2587,2024-03-04,2024-03-06,PvP session
4283,180385034,2481,2024-10-13,2024-10-15,Crash recovery
4284,182141863,3965,2024-10-16,2024-10-17,Crash recovery
4285,178641935,4901,2024-09-29,2024-09-30,Server restart
4286,169501599,1935,2024-11-02,2024-11-02,Completed quest session
4287,180270963,2669,2024-07-27,2024-07-29,PvP session
4288,184223499,4325,2024-04-28,2024-04-29,Server restart
4289,170491240,2280,2024-01-31,2024-01-31,Idle timeout
4290,177695190,1322,2024-12-09,2024-12-10,Normal logout
4291,177502821,1049,2024-11-14,2024-11-14,Idle timeout
4292,177906385,4212,2024-07-15,2024-07-16,Crash recovery
4293,168891720,646,2024-03-02,2024-03-03,Trading session
4294,177584871,4204,2024-08-14,2024-08-15,Completed quest session
4295,177584871,183,2024-12-02,2024-12-03,Completed quest session
4296,170934689,2191,2024-11-25,2024-11-25,Normal logout
4297,168367170,1401,2024-11-14,2024-11-16,Normal logout
4298,170509705,3272,2024-12-26,2024-12-26,Idle timeout
4299,176467761,3547,2024-11-01,2024-11-03,Trading session
4300,181693577,1157,2024-12-31,2024-12-31,Trading session
4301,173817235,4201,2024-12-26,2024-12-26,Normal logout
4302,171152740,2532,2024-09-02,2024-09-03,Normal logout
4303,181994726,4628,2024-12-23,2024-12-24,Kicked - AFK
4304,175856776,2117,2024-03-21,2024-03-22,Raid session
4305,168202882,2920,2024-07-16,2024-07-17,Kicked - AFK
4306,181405317,3420,2024-02-12,2024-02-13,Server restart
4307,172152349,1729,2024-10-30,2024-10-30,Crash recovery
4308,181526857,2365,2024-10-04,2024-10-05,Kicked - AFK
4309,179028018,6,2024-12-04,2024-12-04,PvP session
4310,181648073,2659,2024-09-26,2024-09-26,Trading session
4311,171764849,3629,2024-11-22,2024-11-24,Normal logout
4312,180373329,296,2024-01-12,2024-01-12,Raid session
4313,179651688,2967,2024-12-19,2024-12-19,Server restart
4314,169959534,3623,2024-03-22,2024-03-22,PvP session
4315,181249190,1549,2024-12-26,2024-12-27,Server restart
4316,183108427,4001,2024-12-29,2024-12-30,Kicked - AFK
4317,179845537,60,2024-08-24,2024-08-25,Completed quest session
4318,168861344,1190,2024-06-20,2024-06-22,PvP session
4319,169650580,3988,2023-12-06,2023-12-06,Idle timeout
4320,168243244,1652,2024-10-28,2024-10-28,Disconnected
4321,177584871,3662,2024-11-25,2024-11-26,Kicked - AFK
4322,174117095,2314,2024-04-11,2024-04-12,Disconnected
4323,181733189,185,2024-11-11,2024-11-13,Completed quest session
4324,173757253,1218,2024-09-03,2024-09-03,PvP session
4325,168859511,42,2024-09-24,2024-09-24,Completed quest session
4326,178564954,2134,2024-12-04,2024-12-04,Normal logout
4327,179987538,2072,2024-10-29,2024-10-30,Normal logout
4328,177840541,2808,2024-11-30,2024-12-01,Server restart
4329,178316338,2239,2023-12-16,2023-12-18,Trading session
4330,171950419,4293,2024-09-23,2024-09-24,Disconnected
4331,181405317,1490,2024-11-05,2024-11-05,Trading session
4332,177502821,1049,2024-12-26,2024-12-27,Disconnected
4333,183574318,918,2024-11-02,2024-11-02,PvP session
4334,183189977,3115,2024-12-31,2025-01-01,Completed quest session
4335,175094747,2719,2022-10-30,2022-10-30,Completed quest session
4336,180827563,957,2024-08-02,2024-08-03,Idle timeout
4337,177926140,2780,2022-05-07,2022-05-08,Server restart
4338,172150081,3379,2024-05-20,2024-05-21,Disconnected
4339,173973046,4854,2024-12-10,2024-12-10,Normal logout
4340,170305618,1587,2024-03-05,2024-03-05,Kicked - AFK
4341,177679774,3250,2022-11-07,2022-11-07,Normal logout
4342,183806449,397,2024-12-27,2024-12-28,Raid session
4343,176999855,1942,2024-10-17,2024-10-17,Normal logout
4344,182994800,1815,2024-07-08,2024-07-09,Idle timeout
4345,181947012,1181,2024-12-08,2024-12-09,Server restart
4346,178252282,2395,2023-11-03,2023-11-03,Kicked - AFK
4347,178881749,1127,2024-12-27,2024-12-28,Crash recovery
4348,177664321,3648,2024-10-11,2024-10-12,Kicked - AFK
4349,170674313,103,2024-12-30,2024-12-30,Kicked - AFK
4350,183858400,2950,2024-12-09,2024-12-10,Crash recovery
4351,177483641,1990,2024-12-31,2025-01-01,Kicked - AFK
4352,169254137,744,2024-09-22,2024-09-22,Trading session
4353,174454620,4402,2024-06-18,2024-06-20,Completed quest session
4354,175686973,4635,2024-08-26,2024-08-28,Raid session
4355,180373329,2326,2023-09-17,2023-09-19,Crash recovery
4356,183108427,4170,2024-12-31,2025-01-02,Crash recovery
4357,176482225,4199,2024-09-17,2024-09-17,Idle timeout
4358,180786747,4551,2024-12-28,2024-12-28,Server restart
4359,177679774,1051,2024-01-24,2024-01-25,Raid session
4360,176324501,1267,2024-11-17,2024-11-19,Raid session
4361,174837543,3078,2023-12-15,2023-12-15,Idle timeout
4362,168859511,4911,2024-12-04,2024-12-06,Trading session
4363,175307464,2820,2024-12-30,2024-12-31,Normal logout
4364,177664321,474,2024-09-03,2024-09-04,Kicked - AFK
4365,178965213,4107,2024-11-27,2024-11-29,Raid session
4366,178641935,1453,2024-12-26,2024-12-27,PvP session
4367,167864111,2245,2024-02-28,2024-02-29,Disconnected
4368,180184392,4999,2024-08-24,2024-08-26,Completed quest session
4369,176723863,2448,2023-11-14,2023-11-16,Normal logout
4370,168438387,864,2024-12-18,2024-12-20,PvP session
4371,174419346,2475,2024-01-26,2024-01-28,Idle timeout
4372,183366132,2367,2024-10-20,2024-10-22,Raid session
4373,179245615,1481,2024-12-30,2025-01-01,Kicked - AFK
4374,178316338,382,2022-09-23,2022-09-23,Completed quest session
4375,176482225,777,2024-11-14,2024-11-16,Disconnected
4376,183942539,3588,2024-06-15,2024-06-16,Disconnected
4377,173575625,3172,2023-10-07,2023-10-08,Crash recovery
4378,171942373,1844,2024-12-22,2024-12-24,Idle timeout
4379,183749923,1788,2024-01-05,2024-01-05,Idle timeout
4380,180498985,4967,2024-12-09,2024-12-10,Idle timeout
4381,171085229,4758,2024-11-19,2024-11-21,Raid session
4382,172402468,2635,2024-12-31,2025-01-01,Disconnected
4383,167787554,1117,2021-12-11,2021-12-12,Idle timeout
4384,183778227,2249,2022-10-12,2022-10-13,PvP session
4385,170552688,2831,2024-11-07,2024-11-08,Idle timeout
4386,181994726,1812,2024-07-10,2024-07-11,Disconnected
4387,169875899,3337,2024-10-20,2024-10-22,Completed quest session
4388,178658030,1737,2024-07-20,2024-07-21,Server restart
4389,173429719,2347,2024-11-13,2024-11-13,Idle timeout
4390,176245996,3755,2022-08-19,2022-08-20,Idle timeout
4391,184112846,2773,2024-10-17,2024-10-18,Disconnected
4392,181951212,2619,2023-05-18,2023-05-18,Completed quest session
4393,170433072,2386,2024-10-27,2024-10-29,Idle timeout
4394,177840541,2812,2024-10-22,2024-10-24,Trading session
4395,174776251,860,2024-12-29,2024-12-29,Disconnected
4396,174386727,4676,2024-11-15,2024-11-15,Crash recovery
4397,184138926,794,2024-09-13,2024-09-13,Kicked - AFK
4398,173118460,2283,2022-07-01,2022-07-03,Disconnected
4399,182943394,4751,2024-06-20,2024-06-22,Completed quest session
4400,179914620,3596,2024-05-03,2024-05-05,Trading session
4401,174386727,3809,2024-12-19,2024-12-20,Raid session
4402,175686973,325,2024-06-17,2024-06-19,Kicked - AFK
4403,180588896,1998,2023-06-28,2023-06-28,Raid session
4404,171942373,1414,2024-11-19,2024-11-19,Disconnected
4405,176561767,1323,2024-08-29,2024-08-29,Server restart
4406,171505819,343,2024-02-21,2024-02-22,Server restart
4407,172370732,1979,2024-09-07,2024-09-07,Trading session
4408,171820115,2221,2024-12-27,2024-12-27,Crash recovery
4409,173801972,1070,2024-06-30,2024-06-30,Completed quest session
4410,170829871,3729,2024-06-22,2024-06-24,Kicked - AFK
4411,178252282,2693,2022-10-06,2022-10-06,Disconnected
4412,174419346,263,2024-12-08,2024-12-08,Completed quest session
4413,171158994,464,2024-07-09,2024-07-11,Normal logout
4414,171040483,4545,2024-11-15,2024-11-17,Crash recovery
4415,168438387,4089,2024-11-17,2024-11-19,Trading session
4416,180827563,4238,2024-07-08,2024-07-08,Completed quest session
4417,182188965,3050,2024-10-17,2024-10-19,Disconnected
4418,172439981,735,2024-02-29,2024-03-01,Completed quest session
4419,178682299,4042,2024-12-24,2024-12-26,Kicked - AFK
4420,177955694,4438,2024-10-23,2024-10-25,Server restart
4421,174040547,109,2024-08-12,2024-08-13,PvP session
4422,181648073,2057,2024-12-30,2024-12-30,Disconnected
4423,169650580,356,2023-08-19,2023-08-19,Server restart
4424,182492767,400,2023-07-15,2023-07-15,Crash recovery
4425,172542687,4614,2024-06-03,2024-06-04,Raid session
4426,183297196,984,2024-12-30,2025-01-01,Crash recovery
4427,168668348,1778,2024-12-15,2024-12-15,Server restart
4428,173973046,4854,2024-11-12,2024-11-14,Disconnected
4429,183574318,4176,2024-08-22,2024-08-22,Raid session
4430,172963809,4624,2024-08-10,2024-08-10,Idle timeout
4431,173104197,3612,2024-09-12,2024-09-12,Disconnected
4432,169034157,1388,2024-09-03,2024-09-03,Disconnected
4433,181947012,1739,2024-08-06,2024-08-06,Completed quest session
4434,179725449,3562,2024-02-22,2024-02-24,Trading session
4435,175168518,3551,2024-04-03,2024-04-04,Server restart
4436,175126657,65,2024-11-13,2024-11-14,Raid session
4437,184112846,790,2024-04-02,2024-04-03,Normal logout
4438,181963242,4787,2024-11-11,2024-11-13,PvP session
4439,170319378,4035,2023-06-28,2023-06-29,Trading session
4440,171981686,3589,2023-11-22,2023-11-24,Raid session
4441,175956316,553,2023-10-05,2023-10-07,Raid session
4442,173252555,1259,2024-06-21,2024-06-23,Server restart
4443,168668348,3984,2024-06-13,2024-06-15,Idle timeout
4444,168577992,3820,2024-11-28,2024-11-29,Server restart
4445,179936423,1951,2024-05-10,2024-05-11,Idle timeout
4446,173620328,1030,2024-12-28,2024-12-30,Raid session
4447,168243244,3907,2024-12-31,2025-01-01,Raid session
4448,182269532,1189,2024-11-05,2024-11-05,Kicked - AFK
4449,180632381,3699,2024-08-17,2024-08-19,Kicked - AFK
4450,181690241,2394,2024-12-14,2024-12-16,Kicked - AFK
4451,173575625,2527,2024-10-01,2024-10-02,Normal logout
4452,180827563,1001,2021-09-11,2021-09-11,PvP session
4453,174941029,4219,2024-09-20,2024-09-21,Kicked - AFK
4454,169124177,3931,2024-08-18,2024-08-18,Idle timeout
4455,184350018,1216,2024-07-03,2024-07-04,Server restart
4456,183699124,3434,2024-11-22,2024-11-24,Crash recovery
4457,177584871,4204,2024-07-22,2024-07-22,Kicked - AFK
4458,171466446,750,2024-11-14,2024-11-15,Completed quest session
4459,178641935,2227,2023-09-22,2023-09-22,PvP session
4460,184318791,3106,2024-12-15,2024-12-16,Kicked - AFK
4461,183366132,3219,2024-03-26,2024-03-26,Normal logout
4462,170428078,1197,2024-09-12,2024-09-13,Completed quest session
4463,175550607,4494,2022-11-07,2022-11-07,Crash recovery
4464,179906204,3772,2024-11-14,2024-11-14,Normal logout
4465,167827364,3565,2024-11-23,2024-11-23,Raid session
4466,171085229,2278,2024-07-08,2024-07-09,Raid session
4467,183340099,3036,2023-05-02,2023-05-03,Raid session
4468,180827563,1823,2024-11-20,2024-11-21,Kicked - AFK
4469,174573019,300,2024-05-06,2024-05-07,Crash recovery
4470,177937309,3304,2024-12-25,2024-12-26,Raid session
4471,175550607,4494,2024-03-27,2024-03-29,Server restart
4472,171875514,114,2023-11-11,2023-11-13,Disconnected
4473,182994800,2510,2024-09-30,2024-09-30,Raid session
4474,178641935,3773,2024-12-10,2024-12-11,Trading session
4475,184223499,3065,2024-12-01,2024-12-01,Idle timeout
4476,184469992,1006,2024-10-03,2024-10-04,Idle timeout
4477,168390448,2051,2024-12-06,2024-12-06,Raid session
4478,175858458,4968,2024-12-31,2024-12-31,Normal logout
4479,176985206,3368,2023-07-12,2023-07-13,Completed quest session
4480,172439981,1467,2024-11-15,2024-11-15,Raid session
4481,178364205,2916,2024-10-12,2024-10-13,Trading session
4482,174442572,4458,2024-12-29,2024-12-31,Normal logout
4483,182186463,2462,2024-12-11,2024-12-11,Crash recovery
4484,173255575,1452,2024-07-27,2024-07-28,Raid session
4485,182562474,1211,2023-10-16,2023-10-16,Idle timeout
4486,171481721,4328,2024-12-31,2025-01-01,Kicked - AFK
4487,183189977,3115,2024-12-21,2024-12-23,Idle timeout
4488,172559816,961,2024-12-10,2024-12-10,Trading session
4489,168891720,1301,2024-09-27,2024-09-27,Kicked - AFK
4490,178364205,4982,2024-12-21,2024-12-23,Kicked - AFK
4491,169292538,1537,2024-10-13,2024-10-15,Raid session
4492,176467761,319,2024-11-24,2024-11-24,Kicked - AFK
4493,168891720,1761,2022-06-18,2022-06-19,Completed quest session
4494,168861344,1142,2024-05-27,2024-05-29,Server restart
4495,175858458,4800,2024-12-31,2025-01-01,Normal logout
4496,170934689,4461,2024-12-08,2024-12-09,PvP session
4497,183366132,4330,2024-06-22,2024-06-23,Server restart
4498,175550607,3522,2024-03-08,2024-03-09,Disconnected
4499,174856087,501,2024-08-05,2024-08-06,Idle timeout
4500,176895168,848,2024-08-11,2024-08-11,Completed quest session
4501,170433072,2386,2024-11-27,2024-11-27,Kicked - AFK
4502,183730540,2077,2024-12-27,2024-12-29,Idle timeout
4503,184511006,3981,2024-11-12,2024-11-14,Disconnected
4504,173817235,4201,2024-11-26,2024-11-27,Trading session
4505,180134592,2868,2024-12-12,2024-12-14,Disconnected
4506,170319378,647,2024-12-06,2024-12-08,Crash recovery
4507,179992602,704,2024-05-04,2024-05-04,Raid session
4508,168577992,2737,2024-12-23,2024-12-25,Disconnected
4509,169391533,332,2024-12-09,2024-12-10,Crash recovery
4510,168725995,3849,2023-08-25,2023-08-27,Crash recovery
4511,170932892,4480,2024-06-26,2024-06-27,Kicked - AFK
4512,179117022,710,2024-10-30,2024-10-31,Trading session
4513,183749923,1459,2024-08-25,2024-08-26,Raid session
4514,183358684,4826,2024-12-04,2024-12-05,Raid session
4515,176106183,4553,2024-08-22,2024-08-24,Crash recovery
4516,184350018,390,2024-11-30,2024-12-01,Kicked - AFK
4517,171254515,66,2024-08-08,2024-08-09,Crash recovery
4518,182725249,3653,2024-12-29,2024-12-29,Completed quest session
4519,172655895,4157,2023-05-13,2023-05-14,Trading session
4520,169254137,341,2023-09-14,2023-09-16,Idle timeout
4521,177240840,2182,2024-12-08,2024-12-08,Idle timeout
4522,172029887,2654,2024-10-30,2024-11-01,Crash recovery
4523,174544336,2469,2024-11-24,2024-11-26,Idle timeout
4524,168861344,1673,2024-12-04,2024-12-06,PvP session
4525,169484005,1041,2022-02-15,2022-02-15,Kicked - AFK
4526,177906385,1163,2024-12-30,2024-12-31,Completed quest session
4527,170552688,1283,2024-12-12,2024-12-12,Disconnected
4528,182631077,3601,2024-12-23,2024-12-25,Idle timeout
4529,172144708,2813,2024-11-27,2024-11-27,PvP session
4530,173942241,278,2023-09-22,2023-09-22,Trading session
4531,178981666,3868,2024-09-24,2024-09-25,Completed quest session
4532,176794864,84,2024-12-19,2024-12-21,Completed quest session
4533,173274743,2641,2024-12-06,2024-12-06,Normal logout
4534,181589612,3290,2024-11-21,2024-11-23,Kicked - AFK
4535,178564954,2455,2024-03-30,2024-04-01,Server restart
4536,182487122,2129,2024-12-12,2024-12-12,Disconnected
4537,178683071,4484,2024-12-29,2024-12-30,Idle timeout
4538,173757253,3397,2024-07-21,2024-07-21,Crash recovery
4539,170182239,2246,2024-09-28,2024-09-29,Server restart
4540,182838203,4333,2024-10-03,2024-10-05,Kicked - AFK
4541,181405317,4698,2024-11-17,2024-11-17,Completed quest session
4542,168404988,4782,2024-12-23,2024-12-23,Disconnected
4543,181116430,2542,2024-07-17,2024-07-17,Disconnected
4544,176541589,3129,2024-11-25,2024-11-26,Idle timeout
4545,176541589,2145,2024-07-03,2024-07-03,Idle timeout
4546,170083425,2016,2023-06-12,2023-06-12,Trading session
4547,175686973,218,2024-12-23,2024-12-25,PvP session
4548,181589612,1331,2023-07-01,2023-07-01,Crash recovery
4549,172981407,4452,2024-11-25,2024-11-25,Server restart
4550,173942241,1694,2024-09-17,2024-09-19,PvP session
4551,179510864,767,2023-10-03,2023-10-03,Completed quest session
4552,168859511,3716,2024-12-27,2024-12-27,Disconnected
4553,175094747,2576,2024-12-23,2024-12-23,Completed quest session
4554,171040483,3388,2023-05-04,2023-05-05,Crash recovery
4555,183833731,2255,2023-08-09,2023-08-09,Crash recovery
4556,177524551,2537,2024-07-15,2024-07-15,Disconnected
4557,175342326,4023,2023-02-28,2023-02-28,Crash recovery
4558,178387360,1789,2024-11-17,2024-11-19,Kicked - AFK
4559,171785988,1111,2024-06-13,2024-06-13,Raid session
4560,175546993,2795,2024-10-28,2024-10-30,Disconnected
4561,184237858,4027,2024-12-17,2024-12-18,Server restart
4562,173620328,1327,2024-11-01,2024-11-01,Server restart
4563,174386727,3936,2024-12-15,2024-12-17,Idle timeout
4564,178564954,2134,2024-12-20,2024-12-20,Crash recovery
4565,183108427,4001,2024-12-26,2024-12-28,Disconnected
4566,178564954,1982,2024-11-06,2024-11-06,Raid session
4567,170543206,2301,2024-12-15,2024-12-15,Server restart
4568,171505819,4581,2024-09-08,2024-09-09,Crash recovery
4569,181994726,949,2024-12-28,2024-12-29,Raid session
4570,178641935,3769,2024-11-25,2024-11-27,Trading session
4571,183833731,1908,2021-10-10,2021-10-11,Normal logout
4572,171944024,544,2024-07-03,2024-07-05,Raid session
4573,181186194,1487,2024-11-14,2024-11-15,Raid session
4574,175137141,2832,2024-10-30,2024-10-31,PvP session
4575,173816955,1,2024-12-16,2024-12-16,PvP session
4576,169052128,4339,2023-10-28,2023-10-28,Normal logout
4577,174505112,2985,2023-12-17,2023-12-17,Crash recovery
4578,168345648,1296,2024-12-07,2024-12-09,PvP session
4579,183652001,2286,2023-09-04,2023-09-04,Idle timeout
4580,170635611,2972,2024-12-13,2024-12-13,PvP session
4581,183858400,2950,2024-12-30,2024-12-30,Kicked - AFK
4582,176895112,1172,2024-09-04,2024-09-04,PvP session
4583,169489749,651,2024-11-22,2024-11-24,Server restart
4584,180827563,4233,2024-09-26,2024-09-27,PvP session
4585,170543206,2204,2024-10-05,2024-10-06,Raid session
4586,183358037,4216,2024-10-14,2024-10-15,Raid session
4587,184480168,291,2023-07-20,2023-07-22,PvP session
4588,181186194,1487,2024-10-22,2024-10-24,Completed quest session
4589,178557621,3324,2024-10-30,2024-10-31,Kicked - AFK
4590,172150081,1165,2024-12-10,2024-12-11,Normal logout
4591,175342326,4466,2024-09-23,2024-09-23,Idle timeout
4592,171085229,4720,2024-01-16,2024-01-17,Normal logout
4593,174328217,3235,2024-07-24,2024-07-25,Disconnected
4594,171254515,4127,2024-12-25,2024-12-26,Normal logout
4595,170934689,2191,2024-10-02,2024-10-02,Disconnected
4596,169610620,3169,2024-08-24,2024-08-25,Disconnected
4597,178881749,4162,2024-11-22,2024-11-24,Server restart
4598,171856696,2413,2024-09-12,2024-09-12,Completed quest session
4599,171190757,3609,2022-08-11,2022-08-12,Disconnected
4600,170351114,1594,2022-03-11,2022-03-13,Server restart
4601,181599534,1527,2024-08-18,2024-08-18,Completed quest session
4602,170855708,1281,2024-04-22,2024-04-24,Crash recovery
4603,171856696,3017,2024-02-27,2024-02-29,Trading session
4604,174352719,1324,2024-09-09,2024-09-10,Raid session
4605,171910548,445,2024-08-30,2024-09-01,Idle timeout
4606,183732580,1495,2024-11-01,2024-11-01,PvP session
4607,184174078,608,2024-08-22,2024-08-24,PvP session
4608,177664321,4151,2024-11-27,2024-11-29,Kicked - AFK
4609,168241268,3126,2024-06-28,2024-06-30,Idle timeout
4610,180338744,4814,2024-11-10,2024-11-12,Trading session
4611,181769008,3582,2024-06-03,2024-06-05,Crash recovery
4612,170526996,1849,2024-06-17,2024-06-17,Crash recovery
4613,181648073,516,2024-12-24,2024-12-25,Crash recovery
4614,171005912,1828,2023-12-16,2023-12-17,Kicked - AFK
4615,182270764,1016,2023-01-10,2023-01-10,PvP session
4616,180498985,2695,2024-03-29,2024-03-31,Completed quest session
4617,170421599,4730,2024-12-24,2024-12-24,Server restart
4618,181438547,800,2022-11-02,2022-11-02,Kicked - AFK
4619,181116430,506,2024-12-20,2024-12-21,PvP session
4620,179097011,916,2024-04-30,2024-05-01,Disconnected
4621,174352719,1512,2024-11-19,2024-11-20,Idle timeout
4622,180655775,1037,2024-11-18,2024-11-19,Completed quest session
4623,178683071,2081,2024-12-29,2024-12-29,Idle timeout
4624,170601900,1558,2024-12-26,2024-12-27,Trading session
4625,169836758,3200,2024-12-18,2024-12-18,Server restart
4626,171820115,4200,2024-10-25,2024-10-26,Trading session
4627,170543206,1446,2023-12-15,2023-12-16,Normal logout
4628,173319940,2816,2024-04-15,2024-04-16,Raid session
4629,176723863,2448,2024-06-05,2024-06-06,Idle timeout
4630,177840541,723,2023-04-30,2023-04-30,Kicked - AFK
4631,175403742,2686,2024-09-21,2024-09-23,Trading session
4632,180193832,4648,2024-11-18,2024-11-19,Completed quest session
4633,178682299,1093,2024-12-23,2024-12-23,Idle timeout
4634,179097011,1169,2023-08-09,2023-08-11,Idle timeout
4635,174350744,1242,2024-11-25,2024-11-27,Disconnected
4636,182665372,3863,2024-11-01,2024-11-02,Crash recovery
4637,171856696,538,2024-12-12,2024-12-13,Disconnected
4638,172144708,3942,2024-05-25,2024-05-25,Trading session
4639,182631077,2657,2024-11-19,2024-11-20,Idle timeout
4640,173575625,2041,2024-11-09,2024-11-10,Idle timeout
4641,180344115,2961,2024-12-26,2024-12-26,Completed quest session
4642,178359047,2284,2024-12-09,2024-12-11,Completed quest session
4643,169875899,534,2023-06-22,2023-06-22,Crash recovery
4644,178345770,2305,2024-12-06,2024-12-07,Idle timeout
4645,181116430,2146,2024-11-29,2024-11-29,Completed quest session
4646,182046458,11,2024-06-22,2024-06-23,Server restart
4647,179964303,741,2024-12-22,2024-12-23,Idle timeout
4648,178735659,4623,2024-12-26,2024-12-26,Crash recovery
4649,168577992,4343,2023-10-03,2023-10-05,Disconnected
4650,180827563,1529,2024-12-20,2024-12-22,Raid session
4651,173620328,633,2022-04-07,2022-04-08,Idle timeout
4652,170319378,1518,2024-04-27,2024-04-29,Disconnected
4653,183123524,2554,2024-04-26,2024-04-27,Trading session
4654,181426047,2115,2024-12-14,2024-12-15,PvP session
4655,169433422,1053,2024-07-29,2024-07-30,PvP session
4656,180440121,2539,2024-12-23,2024-12-24,Completed quest session
4657,168927502,4567,2024-11-12,2024-11-12,Trading session
4658,174328217,1362,2024-06-25,2024-06-26,PvP session
4659,178868378,3679,2024-08-22,2024-08-22,Crash recovery
4660,180667882,2495,2024-12-25,2024-12-26,Trading session
4661,180752058,3499,2024-12-18,2024-12-18,Normal logout
4662,180270963,712,2022-10-05,2022-10-05,Idle timeout
