PlayerID,NickName,Level,ClassID,AccountID,Activity,ServerIP,Started_At
2367,LoneBlade4068,55,CLS-011,260,offline,183366132,2024-10-07
2368,LoneSlayer9454,74,CLS-039,111,offline,178090700,2022-01-30
2369,SavageTitan1945,49,CLS-030,64,offline,169959534,2022-07-17
2370,ShadowReaper543,70,CLS-012,387,offline,176324501,2024-04-24
2371,SilentHunter985,4,CLS-027,210,offline,179245615,2024-12-20
2372,DarkRaven8117,9,CLS-001,141,offline,179473885,2024-11-19
2373,GhostBlade1258,11,CLS-013,351,online,184506575,2024-04-14
2374,IronReaper7386,86,CLS-033,118,offline,178945842,2023-02-04
2375,FrostRaven790,49,CLS-050,4,online,168927502,2022-03-08
2376,BraveFury840,70,CLS-050,478,offline,181648073,2024-12-03
2377,StormMage5069,61,CLS-008,309,offline,179193675,2024-09-29
2378,ShadowReaper1241,9,CLS-047,84,offline,180184392,2022-06-12
2379,FrostHawk1504,30,CLS-004,395,online,176534033,2024-08-07
2380,FrostDragon3852,5,CLS-044,467,offline,180173631,2024-12-27
2381,CrimsonTitan717,79,CLS-050,273,online,176985206,2023-04-25
2382,FrostWolf8020,27,CLS-022,350,online,168404988,2024-04-20
2383,GhostWolf5401,1,CLS-022,130,offline,178637285,2024-02-27
2384,MightyMage9125,5,CLS-012,335,offline,172586630,2024-07-24
2385,BraveHunter502,33,CLS-042,242,offline,178557621,2023-09-07
2386,SwiftMage5132,2,CLS-013,338,offline,170433072,2024-07-09
2387,SilentPhoenix536,58,CLS-018,336,offline,168577992,2024-05-28
2388,CrimsonFury2639,56,CLS-003,65,online,180827563,2022-07-08
2389,LoneRaven7051,32,CLS-044,411,offline,181951212,2024-07-15
2390,DarkViper426,63,CLS-040,478,online,182934204,2024-12-06
2391,ShadowDragon6174,4,CLS-003,463,online,168241268,2024-12-03
2392,MysticSlayer9197,11,CLS-015,261,offline,175086334,2024-09-03
2393,SilentHawk5538,32,CLS-029,249,offline,179732639,2023-10-19
2394,FrostTitan3418,30,CLS-013,305,online,181690241,2024-08-09
2395,SwiftKnight6996,43,CLS-005,326,offline,178252282,2023-10-29
2396,IronSlayer8665,49,CLS-028,121,offline,181963242,2022-12-10
2397,DarkKnight9216,14,CLS-024,285,online,179193675,2024-05-07
2398,MightyMage7155,48,CLS-023,475,offline,174386727,2024-11-27
2399,FrostSlayer7041,75,CLS-043,303,offline,169698544,2024-11-11
2400,DarkSlayer4496,41,CLS-022,290,offline,176985206,2024-10-06
2401,MightyDragon860,20,CLS-008,136,offline,172370732,2022-10-12
2402,DarkTitan5571,3,CLS-032,34,offline,182943394,2024-11-23
2403,MightyBlade434,17,CLS-049,176,offline,181505423,2022-10-06
2404,FrostHunter4818,6,CLS-023,328,offline,177622946,2024-04-05
2405,WildViper3768,34,CLS-042,277,online,184410809,2024-09-17
2406,SilentViper996,41,CLS-048,278,offline,183061107,2024-09-14
2407,StormPhoenix9724,22,CLS-002,451,offline,181249190,2024-08-28
2408,GhostReaper2436,49,CLS-028,495,offline,178641935,2024-12-26
2409,BraveReaper7516,64,CLS-049,207,online,173457825,2023-03-24
2410,StormSlayer6020,97,CLS-047,208,offline,178384963,2024-01-17
2411,SilentRaven6920,28,CLS-002,172,offline,176079257,2022-07-02
2412,LoneKnight7869,15,CLS-026,193,offline,178641935,2024-03-06
2413,BraveWolf6488,67,CLS-033,404,offline,171856696,2024-08-27
2414,LoneMage5133,16,CLS-008,422,offline,178364205,2024-12-26
2415,BraveHawk4956,57,CLS-042,441,offline,178223392,2024-10-31
2416,SilentReaper9488,12,CLS-008,187,online,184051857,2023-08-14
2417,BraveSlayer2945,43,CLS-020,190,offline,178268787,2022-10-06
2418,IronMage2456,49,CLS-042,11,offline,180338744,2022-10-16
2419,SwiftFury4438,24,CLS-005,16,offline,175858458,2021-08-17
2420,SwiftDragon4920,36,CLS-015,130,offline,178607984,2023-02-15
2421,BraveRaven7232,17,CLS-011,321,offline,177055466,2024-04-23
2422,DarkSlayer9499,19,CLS-020,372,offline,168241268,2024-10-24
2423,GhostBear1258,7,CLS-008,75,online,181994726,2024-01-24
2424,SavageMage7372,7,CLS-049,359,offline,178090700,2024-11-21
2425,StormFury3078,58,CLS-006,490,online,180184392,2024-12-11
2426,IronBear577,35,CLS-044,349,offline,171875514,2023-12-11
2427,SavageFury3326,10,CLS-042,393,online,170506320,2024-09-17
2428,FrostPhoenix6231,4,CLS-042,296,offline,176396953,2023-11-02
2429,MysticBlade5449,65,CLS-039,269,offline,183743362,2023-06-29
2430,CrimsonRaven2194,53,CLS-040,226,online,178212613,2024-06-21
2431,MightyPhoenix4556,76,CLS-049,356,offline,182531900,2024-04-13
2432,StormReaper9507,19,CLS-044,500,offline,181951212,2024-12-30
2433,BraveKnight3806,34,CLS-009,478,offline,171875514,2024-11-08
2434,IronPhoenix4588,72,CLS-045,382,online,182934204,2024-12-10
2435,ShadowMage6493,83,CLS-031,260,offline,171517443,2023-06-20
2436,DarkReaper1050,14,CLS-010,30,offline,172285029,2024-10-03
2437,MysticTitan2208,2,CLS-009,315,offline,178566456,2024-07-21
2438,MysticMage9197,44,CLS-002,214,offline,182562262,2023-02-15
2439,BraveFury9215,48,CLS-003,229,offline,181769008,2022-12-29
2440,GhostMage2056,11,CLS-005,295,online,183574318,2023-12-01
2441,SilentPhoenix2178,91,CLS-040,325,online,181116430,2023-09-15
2442,MightyPhoenix1989,5,CLS-030,17,offline,172029887,2023-06-23
2443,IronHunter7290,3,CLS-025,56,online,184316721,2021-06-25
2444,SwiftPhoenix4373,19,CLS-027,307,offline,179810312,2023-09-19
2445,SwiftViper3934,38,CLS-035,208,offline,171040483,2022-10-23
2446,CrimsonFury3957,2,CLS-032,192,online,174225528,2024-03-14
2447,WildRaven8488,86,CLS-008,13,offline,169650580,2022-09-22
2448,LoneKnight3508,30,CLS-010,163,online,176723863,2023-08-18
2449,FrostSlayer1895,3,CLS-030,463,offline,183560678,2024-12-06
2450,GhostRaven6519,10,CLS-038,305,online,174776251,2024-12-23
2451,IronDragon8841,67,CLS-041,141,offline,170433072,2023-10-14
2452,ShadowRaven6283,74,CLS-049,476,offline,176895168,2024-12-30
2453,ShadowMage4700,53,CLS-011,242,offline,183297196,2023-10-11
2454,CrimsonBlade1610,37,CLS-031,20,offline,184210622,2021-07-12
2455,SwiftBlade6426,17,CLS-047,219,offline,178564954,2023-04-05
2456,SilentWolf6285,14,CLS-012,271,online,181116430,2024-06-30
2457,SavageSlayer7321,99,CLS-048,475,online,174929757,2024-12-17
2458,LoneBlade5957,80,CLS-027,151,offline,179732639,2023-09-25
2459,IronSlayer8825,20,CLS-009,491,offline,169359868,2024-12-31
2460,IronBlade9678,4,CLS-007,369,offline,178682299,2024-08-04
2461,ShadowSlayer1871,22,CLS-004,480,offline,179651688,2024-12-29
2462,ShadowWolf7613,26,CLS-036,182,offline,182186463,2024-04-17
2463,CrimsonReaper2894,33,CLS-009,106,offline,181482211,2022-09-23
2464,LoneWolf5331,18,CLS-010,369,offline,179651688,2024-09-11
2465,IronBlade9216,75,CLS-007,428,offline,178388765,2024-07-05
2466,DarkHunter9400,76,CLS-021,325,online,176794864,2024-04-27
2467,SwiftMage8779,67,CLS-038,418,offline,184174078,2024-06-16
2468,CrimsonBear1527,48,CLS-027,396,online,182492767,2024-06-20
2469,DarkPhoenix6790,50,CLS-005,87,offline,174544336,2023-10-04
2470,SavageFury1074,16,CLS-041,388,offline,178202319,2024-05-21
2471,SavageWolf2504,76,CLS-005,18,online,174419346,2024-11-24
2472,CrimsonWolf5278,10,CLS-027,161,offline,181482211,2024-11-07
2473,SwiftTitan7501,47,CLS-011,221,offline,178683071,2024-01-30
2474,SwiftDragon7649,3,CLS-045,473,offline,172144708,2024-11-14
2475,CrimsonRaven4435,69,CLS-019,248,online,174419346,2023-06-28
2476,BraveTitan8965,18,CLS-012,70,offline,173378064,2022-06-21
2477,StormReaper2876,14,CLS-030,478,offline,178496888,2024-11-08
2478,SwiftPhoenix3502,46,CLS-032,129,offline,184318791,2024-09-21
2479,SavageTitan4202,51,CLS-033,198,offline,179651688,2022-11-05
2480,BraveDragon3566,9,CLS-017,31,offline,175419199,2024-02-21
2481,MightyBlade5147,56,CLS-016,385,offline,180385034,2024-09-17
2482,IronWolf8859,33,CLS-039,477,online,176999855,2024-11-18
2483,ShadowDragon9818,56,CLS-015,145,offline,180309831,2024-11-10
2484,FrostKnight3763,9,CLS-030,374,offline,172966857,2024-11-24
2485,SilentRaven5237,14,CLS-045,41,online,173575625,2022-07-31
2486,WildMage7705,2,CLS-011,227,offline,169875899,2023-08-10
2487,CrimsonFury2683,65,CLS-007,46,offline,173649275,2023-06-17
2488,CrimsonViper8757,14,CLS-003,148,online,170433072,2022-07-24
2489,FrostBear4324,55,CLS-037,125,offline,184112846,2024-07-01
2490,MysticWolf2174,82,CLS-007,235,offline,183366132,2023-04-18
2491,FrostTitan7699,47,CLS-003,403,offline,172740348,2024-08-20
2492,IronTitan1645,13,CLS-050,59,offline,180161497,2023-02-02
2493,WildFury9901,8,CLS-049,368,offline,181690241,2024-12-13
2494,MysticTitan63516,2,CLS-020,269,online,169034157,2024-03-04
2495,WildWolf4098,93,CLS-001,468,offline,180667882,2024-12-15
2496,SwiftViper8336,22,CLS-042,141,offline,174117095,2022-03-16
2497,BraveWolf5714,40,CLS-046,488,online,169359868,2024-12-05
2498,WildHunter5499,26,CLS-039,90,offline,178223392,2022-10-17
2499,GhostBlade2314,69,CLS-007,153,offline,173255575,2023-07-04
2500,MysticReaper3809,16,CLS-004,9,online,168371001,2024-01-17
2501,CrimsonHawk1187,9,CLS-025,175,online,184051857,2024-08-31
2502,ShadowBear7059,14,CLS-019,342,online,178129253,2024-12-07
2503,CrimsonHawk7207,55,CLS-025,219,offline,181249190,2024-02-17
2504,StormFury580,52,CLS-046,183,online,181482211,2023-07-21
2505,LoneBlade377,6,CLS-031,244,online,176723863,2024-02-01
2506,IronBlade8351,31,CLS-020,423,offline,173378064,2024-07-07
2507,IronHawk5415,23,CLS-019,284,offline,184410809,2023-12-07
2508,ShadowRaven1407,51,CLS-013,283,offline,174888212,2024-08-02
2509,FrostBear1837,16,CLS-003,17,offline,174328217,2023-09-17
2510,SavageWolf3317,54,CLS-009,451,offline,182994800,2024-09-26
2511,CrimsonViper5892,69,CLS-045,143,online,170741544,2024-08-08
2512,LoneDragon2945,78,CLS-039,52,offline,180582831,2022-08-06
2513,SilentKnight6592,20,CLS-015,311,offline,182562262,2024-12-10
2514,IronViper8652,19,CLS-008,378,offline,178226459,2024-12-05
2515,StormWolf6721,19,CLS-001,408,online,174442572,2024-08-08
2516,GhostRaven5305,42,CLS-039,85,offline,169034157,2024-12-03
2517,SilentHawk5836,31,CLS-019,216,offline,174239088,2024-08-01
2518,IronPhoenix9167,17,CLS-009,378,online,176556170,2024-03-18
2519,DarkBlade5769,23,CLS-045,5,offline,171505819,2023-11-03
2520,BraveTitan3041,79,CLS-046,4,offline,180440121,2024-12-29
2521,WildDragon9209,50,CLS-015,373,online,176541589,2024-07-24
2522,SilentBlade8707,17,CLS-015,267,offline,171481721,2024-11-21
2523,StormBlade2353,29,CLS-014,106,online,170674313,2024-09-25
2524,MightyReaper9030,8,CLS-029,500,online,181438547,2024-12-30
2525,CrimsonViper6948,37,CLS-002,471,offline,170509705,2024-11-26
2526,SwiftDragon1004,18,CLS-002,191,offline,172794447,2024-07-30
2527,StormKnight8814,13,CLS-019,193,offline,173575625,2023-08-27
2528,BraveBear964,63,CLS-018,87,offline,177502821,2023-10-22
2529,MysticWolf4488,23,CLS-011,454,online,174929757,2024-12-25
2530,IronReaper1383,57,CLS-010,330,offline,169610620,2024-03-30
2531,LoneSlayer3816,35,CLS-018,84,offline,177622946,2022-03-05
2532,CrimsonTitan3281,7,CLS-032,253,online,171152740,2024-06-13
2533,MysticSlayer7234,48,CLS-049,329,online,169836758,2024-10-04
2534,WildWolf5603,77,CLS-039,357,offline,168861344,2024-07-29
2535,SilentPhoenix1836,34,CLS-036,445,offline,177816140,2024-09-24
2536,SavageBlade818,17,CLS-047,64,offline,177664321,2021-10-20
2537,BraveBear1259,37,CLS-048,79,offline,177524551,2022-06-18
2538,SavageHawk8456,18,CLS-034,465,offline,180309831,2024-12-05
2539,CrimsonReaper9475,24,CLS-028,439,offline,180440121,2024-11-03
2540,WildFury396,49,CLS-047,83,offline,179310736,2023-06-21
2541,FrostRaven7313,14,CLS-008,122,offline,173396035,2023-07-24
2542,DarkWolf3590,34,CLS-043,190,online,181116430,2023-02-02
2543,SilentDragon1927,15,CLS-021,34,offline,175419199,2023-04-24
2544,MysticViper5511,74,CLS-026,179,offline,182492767,2023-06-07
2545,SilentHunter3120,47,CLS-016,196,offline,168157414,2024-06-21
2546,CrimsonWolf4512,10,CLS-018,382,offline,179611670,2024-10-08
2547,ShadowFury6631,47,CLS-028,341,offline,173704240,2024-02-10
2548,StormFury6654,20,CLS-017,351,offline,176396953,2024-06-07
2549,GhostRaven5709,13,CLS-008,201,online,181951212,2023-11-23
2550,GhostDragon3832,5,CLS-044,302,offline,168241268,2023-08-09
2551,SilentFury4606,16,CLS-003,162,online,183123524,2023-01-04
2552,ShadowHawk9574,23,CLS-016,195,online,178972647,2022-12-25
2553,StormReaper7117,21,CLS-035,294,offline,176079257,2024-06-14
2554,GhostDragon5685,10,CLS-047,163,online,183123524,2024-03-20
2555,GhostHunter9104,19,CLS-041,205,offline,172439981,2023-08-21
2556,LoneFury221,40,CLS-040,412,offline,180290986,2024-07-01
2557,SavageMage481,10,CLS-010,423,offline,171152740,2024-12-12
2558,SilentTitan8499,35,CLS-001,97,online,178345770,2022-05-09
2559,GhostFury25,79,CLS-038,102,online,174040547,2024-04-02
2560,SilentReaper9005,7,CLS-028,112,offline,179129476,2022-12-05
2561,FrostBlade6289,70,CLS-043,102,online,181589612,2021-12-23
2562,FrostMage5209,16,CLS-048,39,online,168307601,2022-12-29
2563,StormBear8243,21,CLS-021,204,offline,181186194,2024-07-21
2564,IronDragon202,16,CLS-002,325,offline,170829871,2024-08-31
2565,DarkViper1979,55,CLS-013,49,online,170305618,2024-05-19
2566,BraveBlade940,11,CLS-034,269,offline,182492767,2023-06-11
2567,WildViper7272,36,CLS-035,367,offline,172104883,2024-06-10
2568,IronTitan8865,24,CLS-020,446,offline,172262307,2024-12-15
2569,LoneBlade1184,9,CLS-017,160,offline,172144708,2023-03-22
2570,ShadowFury4597,9,CLS-030,51,offline,183502970,2024-01-31
2571,DarkKnight9053,40,CLS-039,399,online,170083425,2024-11-30
2572,FrostHawk7573,13,CLS-004,202,offline,183661302,2024-02-09
2573,BraveHawk6402,16,CLS-001,316,online,170506320,2023-09-25
2574,GhostMage8416,19,CLS-048,248,offline,180799139,2023-06-15
2575,SavageViper6313,3,CLS-024,492,offline,180440121,2024-12-11
2576,WildBlade7947,12,CLS-008,203,offline,175094747,2024-12-20
2577,SwiftMage9777,13,CLS-031,153,offline,183251087,2023-01-08
2578,MysticRaven800,43,CLS-015,98,online,174225026,2022-08-10
2579,CrimsonReaper8471,81,CLS-014,465,online,168241268,2024-12-14
2580,GhostWolf7673,70,CLS-036,485,offline,184051857,2024-12-22
2581,IronHawk9841,28,CLS-026,332,offline,176662682,2024-05-01
2582,FrostHunter5294,11,CLS-032,500,offline,168859511,2024-12-30
2583,FrostWolf9565,49,CLS-039,423,offline,174419346,2024-07-14
2584,DarkRaven8876,14,CLS-021,17,offline,169034157,2023-09-30
2585,ShadowBlade5240,65,CLS-020,294,online,177483641,2024-01-22
2586,CrimsonWolf750,1,CLS-028,327,offline,172337738,2024-06-18
2587,SwiftPhoenix5717,88,CLS-034,110,offline,176467761,2023-04-16
2588,ShadowWolf1180,12,CLS-007,276,offline,170421599,2024-04-16
2589,StormViper549,14,CLS-041,41,offline,168859511,2024-06-12
2590,DarkViper7297,11,CLS-020,196,offline,183942539,2023-09-16
2591,CrimsonDragon2949,52,CLS-049,21,offline,174205835,2021-12-05
2592,SilentReaper6466,15,CLS-003,29,offline,176396953,2023-05-11
2593,SavageHunter4396,31,CLS-024,175,online,181116430,2022-11-06
2594,WildHunter9099,7,CLS-040,197,offline,181186194,2022-09-18
2595,MysticFury4642,18,CLS-029,144,offline,179651688,2022-05-03
2596,BraveBear3725,9,CLS-036,7,offline,171517443,2022-06-02
2597,ShadowHunter5110,31,CLS-003,11,offline,182725249,2021-07-02
2598,MightyViper9287,10,CLS-047,449,offline,172402468,2024-08-18
2599,ShadowSlayer8158,39,CLS-014,23,online,174040547,2024-01-12
2600,WildHunter6889,12,CLS-024,320,offline,178384963,2024-11-21
2601,SilentMage1829,48,CLS-037,283,offline,179914620,2023-06-14
2602,SilentTitan1101,55,CLS-042,337,online,181732439,2024-01-26
2603,BraveTitan7801,48,CLS-012,421,offline,179936423,2024-06-28
2604,MightySlayer6696,36,CLS-049,150,online,177664321,2024-09-03
2605,FrostPhoenix8910,66,CLS-015,389,online,181526857,2024-10-22
2606,MysticReaper2850,6,CLS-021,215,online,176106183,2022-11-08
2607,BraveWolf8327,75,CLS-024,456,offline,183366132,2024-09-29
2608,BraveReaper3667,1,CLS-036,53,offline,174350744,2021-07-26
2609,StormTitan2520,20,CLS-046,457,online,182994800,2024-12-23
2610,MightyPhoenix8539,72,CLS-029,269,online,169836758,2024-12-23
2611,ShadowReaper9296,6,CLS-009,120,offline,171505819,2023-06-30
2612,ShadowMage8794,2,CLS-027,74,online,176541589,2021-10-16
2613,WildWolf4716,42,CLS-032,103,offline,172477250,2022-01-26
2614,SilentRaven2505,52,CLS-019,429,offline,175469373,2024-12-15
2615,MysticTitan1447,36,CLS-007,180,offline,172402468,2023-03-17
2616,SavageMage856,76,CLS-009,281,offline,173942241,2024-04-07
2617,FrostDragon8527,49,CLS-025,47,offline,178521923,2023-11-26
2618,SwiftReaper2142,39,CLS-027,476,offline,171566944,2024-12-16
2619,FrostWolf6607,19,CLS-010,222,offline,181951212,2023-03-16
2620,BraveSlayer6744,48,CLS-024,194,offline,176106183,2023-09-01
2621,WildFury1460,53,CLS-040,9,online,168345648,2023-06-22
2622,IronMage5440,41,CLS-020,319,offline,175419199,2024-07-15
2623,MightyFury5782,39,CLS-033,440,online,170305618,2024-09-06
2624,ShadowMage679,48,CLS-021,186,offline,181505423,2024-05-13
2625,DarkDragon7187,9,CLS-030,8,offline,170855708,2023-09-06
2626,SilentBlade8881,69,CLS-048,391,offline,183732580,2024-11-27
2627,MightyHawk5610,36,CLS-030,434,online,179906204,2024-12-25
2628,IronTitan3746,4,CLS-010,53,offline,170526996,2022-09-03
2629,MysticPhoenix7480,12,CLS-029,362,offline,181505423,2024-06-13
2630,SavageViper9392,9,CLS-036,330,online,175654660,2024-05-11
2631,LoneViper4949,39,CLS-030,497,online,179611670,2024-12-27
2632,StormKnight1398,39,CLS-047,307,offline,174579760,2024-12-05
2633,SilentWolf2011,7,CLS-039,63,online,183743362,2024-08-04
2634,DarkBear5149,31,CLS-010,491,offline,176223068,2024-12-19
2635,StormWolf2907,76,CLS-036,434,online,172402468,2024-09-05
2636,IronDragon9822,9,CLS-036,426,offline,180632381,2024-09-26
2637,SavageRaven6455,6,CLS-001,85,offline,181430862,2023-09-07
2638,GhostBlade8077,29,CLS-013,420,online,175843203,2024-11-23
2639,GhostHawk7980,20,CLS-022,347,offline,178387360,2024-12-12
2640,SavageDragon5645,47,CLS-004,241,offline,183544940,2023-07-06
2641,DarkReaper7805,3,CLS-030,224,offline,173274743,2024-02-05
2642,StormReaper7925,40,CLS-016,37,offline,180762969,2022-03-06
2643,LoneReaper8096,18,CLS-046,481,online,176106183,2024-11-12
2644,WildHawk5322,12,CLS-045,135,offline,175287280,2023-09-08
2645,IronHawk8842,10,CLS-001,420,online,174225528,2024-10-01
2646,MightyRaven1213,26,CLS-008,117,offline,169650580,2023-04-23
2647,LoneDragon7961,55,CLS-026,250,offline,184237858,2024-10-06
2648,MysticWolf2969,48,CLS-001,459,online,184112846,2024-10-29
2649,SwiftReaper3972,4,CLS-045,471,online,168155628,2024-11-27
2650,ShadowHawk56,19,CLS-038,406,offline,174776251,2024-10-15
2651,FrostMage7577,95,CLS-002,180,offline,167827364,2024-06-26
2652,WildTitan9820,28,CLS-023,157,offline,182725249,2023-03-17
2653,MightyRaven4916,4,CLS-013,153,offline,181947012,2022-09-01
2654,CrimsonKnight1090,61,CLS-042,211,offline,172029887,2024-03-07
2655,SavageReaper5956,26,CLS-004,107,offline,174218417,2023-01-06
2656,LoneMage4901,4,CLS-035,461,offline,179542556,2024-12-24
2657,MightyRaven9442,37,CLS-001,470,offline,182631077,2024-11-17
2658,StormFury3360,50,CLS-046,152,offline,178223392,2022-04-30
2659,MysticReaper9642,28,CLS-041,67,offline,181648073,2023-12-26
2660,MysticBlade7638,96,CLS-008,377,offline,181690241,2024-09-08
2661,LoneMage8777,52,CLS-021,268,offline,173779774,2024-04-15
2662,DarkViper2625,18,CLS-026,227,offline,184330043,2023-07-05
2663,MysticBlade6895,16,CLS-043,350,offline,170832171,2024-12-29
2664,ShadowHunter1643,71,CLS-017,269,offline,174225528,2024-12-28
2665,StormFury4370,2,CLS-026,244,offline,184480168,2023-10-09
2666,ShadowViper721,58,CLS-003,391,offline,183661302,2024-12-08
2667,WildViper9358,28,CLS-037,242,offline,175843203,2023-10-19
2668,DarkPhoenix7082,52,CLS-034,206,offline,178607984,2022-11-03
2669,ShadowSlayer8898,31,CLS-038,285,offline,180270963,2024-05-05
2670,DarkPhoenix6112,2,CLS-004,400,offline,178202319,2024-05-19
2671,MightyKnight2840,9,CLS-029,131,offline,173274743,2024-01-11
2672,FrostPhoenix8993,9,CLS-015,120,offline,170291359,2023-08-08
2673,BraveHawk2191,14,CLS-036,495,offline,176895112,2024-12-22
2674,IronBlade6693,28,CLS-031,434,offline,175856776,2024-10-07
2675,SwiftWolf8510,37,CLS-008,108,offline,180582831,2023-01-10
2676,ShadowFury4526,65,CLS-001,355,offline,172115407,2024-08-20
2677,GhostFury8809,4,CLS-037,70,offline,170182239,2024-01-13
2678,DarkRaven3756,1,CLS-012,251,online,176723863,2024-01-22
2679,SavageViper8044,63,CLS-013,247,offline,175711762,2024-04-15
2680,WildFury2182,73,CLS-034,180,offline,177457260,2023-11-27
2681,GhostViper9242,23,CLS-007,458,offline,177171779,2024-11-10
2682,StormBear4128,48,CLS-026,177,online,176999855,2024-01-03
2683,WildReaper4450,39,CLS-001,453,offline,176482225,2024-12-31
2684,GhostRaven4866,68,CLS-043,358,offline,169836758,2024-08-12
2685,SavageWolf2373,95,CLS-016,65,offline,181505423,2023-05-24
2686,FrostViper6967,25,CLS-015,366,online,175403742,2024-08-22
2687,WildKnight1901,25,CLS-002,20,offline,183059423,2022-12-17
2688,SilentBear9515,29,CLS-001,205,online,177564408,2023-08-17
2689,SavageViper9344,39,CLS-046,171,offline,173269233,2024-07-19
2690,CrimsonMage5094,24,CLS-038,189,offline,181874047,2023-08-03
2691,SilentHawk6468,7,CLS-030,416,online,171517443,2024-08-26
2692,SwiftPhoenix1767,46,CLS-026,29,online,170185697,2023-08-06
2693,SilentSlayer2749,83,CLS-013,121,online,178252282,2022-04-18
2694,DarkBlade3349,44,CLS-011,431,offline,167864111,2024-11-29
2695,IronKnight8774,88,CLS-026,289,online,180498985,2024-03-26
2696,CrimsonRaven9611,12,CLS-050,401,offline,168411083,2024-09-05
2697,BraveHunter3814,8,CLS-023,292,offline,172981407,2024-03-09
2698,CrimsonReaper2725,41,CLS-021,449,online,181690241,2024-09-05
2699,DarkPhoenix9440,37,CLS-008,54,offline,170305618,2022-01-18
2700,MightyHawk4879,16,CLS-004,371,online,168155628,2024-06-15
2701,SilentBlade252,1,CLS-026,55,offline,169875899,2023-04-08
2702,BraveViper906,17,CLS-042,73,online,180827563,2023-07-02
2703,MightyHunter395,15,CLS-042,159,offline,179936423,2022-05-22
2704,LoneTitan5018,36,CLS-001,105,online,182562262,2022-05-01
2705,GhostPhoenix3130,81,CLS-017,252,offline,183251087,2024-11-30
2706,SwiftDragon943,55,CLS-017,307,offline,173649275,2024-06-27
2707,CrimsonViper990,26,CLS-029,40,offline,169875899,2024-09-02
2708,SwiftKnight1163,58,CLS-031,360,online,172150081,2024-11-11
2709,DarkMage3700,72,CLS-027,400,offline,175168518,2024-10-09
2710,WildBlade7867,6,CLS-033,94,online,168265470,2023-01-01
2711,LoneDragon1263,9,CLS-012,265,offline,179121367,2024-01-15
2712,LoneReaper2000,2,CLS-001,196,online,181438547,2024-06-20
2713,CrimsonRaven1772,13,CLS-045,414,offline,181947012,2024-09-06
2714,SavageViper8242,32,CLS-037,211,offline,183652001,2023-04-04
2715,CrimsonFury7903,4,CLS-043,435,offline,171466446,2024-11-22
2716,StormReaper5208,23,CLS-027,258,offline,176556170,2023-08-05
2717,SilentHunter5071,27,CLS-046,260,online,181426047,2023-08-08
2718,SilentHawk5066,6,CLS-013,371,online,184210622,2024-06-15
2719,CrimsonTitan5285,15,CLS-016,104,offline,175094747,2022-04-13
2720,LoneViper6962,34,CLS-004,404,offline,175858458,2024-10-25
2721,WildRaven4660,14,CLS-018,339,online,179987538,2024-11-12
2722,WildSlayer9327,2,CLS-033,288,online,180073709,2024-10-04
2723,SwiftHawk3180,27,CLS-039,13,online,183108427,2021-10-09
2724,CrimsonDragon7709,6,CLS-015,68,offline,168307601,2024-12-11
2725,SavageViper1790,15,CLS-027,114,offline,174888212,2024-05-16
2726,FrostPhoenix3608,3,CLS-047,191,online,169391533,2023-09-19
2727,SavageDragon5807,41,CLS-008,129,offline,173757253,2023-04-22
2728,SwiftDragon2951,5,CLS-012,45,offline,178212613,2024-01-08
2729,LoneHawk4161,49,CLS-028,465,offline,170741544,2024-12-29
2730,SwiftReaper2088,17,CLS-037,315,online,179634014,2023-08-23
2731,MightyRaven6183,40,CLS-020,303,offline,172370732,2023-09-30
2732,IronTitan8891,42,CLS-047,349,offline,179193675,2024-06-23
2733,CrimsonDragon8694,81,CLS-027,239,offline,182943394,2023-03-19
2734,DarkFury7446,29,CLS-042,466,offline,178255627,2024-11-23
2735,MightySlayer1671,8,CLS-046,76,offline,182457372,2022-07-16
2736,DarkKnight4342,6,CLS-046,463,offline,178965213,2024-12-29
2737,FrostTitan8005,75,CLS-004,155,offline,168577992,2024-10-30
2738,MysticMage8170,9,CLS-034,161,offline,173973046,2024-07-01
2739,CrimsonViper5431,18,CLS-031,96,online,179634014,2022-08-12
2740,FrostHunter5387,4,CLS-024,441,offline,168668348,2024-11-01
2741,LoneReaper4056,24,CLS-016,290,offline,180531888,2023-09-30
2742,MightyBlade5692,56,CLS-034,105,offline,177906385,2022-11-13
2743,FrostReaper8276,19,CLS-033,487,offline,181405317,2024-12-13
2744,SwiftDragon2218,5,CLS-035,90,offline,179356256,2022-01-27
2745,MightySlayer1231,79,CLS-026,393,online,177302240,2024-06-05
2746,DarkReaper9341,12,CLS-033,340,online,181430862,2024-03-20
2747,DarkReaper5170,10,CLS-006,161,online,169359886,2024-02-18
2748,LoneHawk9404,67,CLS-026,376,offline,180022763,2024-06-14
2749,MightyKnight4711,25,CLS-045,206,offline,175856776,2024-08-22
2750,IronMage2968,11,CLS-005,445,offline,184316721,2024-12-05
2751,CrimsonMage173,16,CLS-020,223,online,182665372,2022-12-09
2752,FrostReaper3269,6,CLS-015,172,online,170265711,2023-01-08
2753,GhostMage1982,14,CLS-018,117,online,175403742,2022-03-03
2754,SwiftDragon2768,73,CLS-017,312,offline,181438547,2023-10-29
2755,WildFury8727,9,CLS-032,233,online,173104197,2023-05-19
2756,DarkViper3389,88,CLS-025,195,offline,183366132,2023-11-19
2757,SilentBear6112,17,CLS-030,279,offline,168367170,2023-12-25
